Category,Review
indpak,"Service a bit Inattentive but the food made up for it. The kofta is amazing, and the paneer is a good app to start with. Fairly priced, good COVID measures..."
indpak,"I always love Awadh's food and when it reopens post-COVID, it's a very pretty place.  My only negative is that one particular waiter is rather inattentive..."
indpak,"BAIT & SWITCH: Do not order from this restaurant!

This otherwise amazing restaurant has decided to dupe their customers in to thinking the food (during..."
indpak,Really good paneer and samosas and the service was great super friendly we sat outside during Covid on a Saturday afternoon and it was really nice
indpak,Angaar is a great neighborhood spot for Upper West Siders. The food and service and both great. We often also order for delivery. I would recommend Angaar...
indpak,I recently moved out of the UWS but this was a frequent spot of mine. Anyone in the area should feel fortunate to have such solid Indian options - you don't...
indpak,"Unassuming place in a BUSY location, doesn't' seem to be too much room for dine-in (even when that is possible), but the food is legit, the sauces they pack..."
indpak,Food is very good - but it doesn't come.  First time we ordered the delivery took nearly two hours - fine things happen sometimes.  Called tonight and...
indpak,"Once again, my desire to try new things has backfired. Kitchen Grill on Fulton is my typical go-to for Indian food, but the positive Yelp reviews lured me..."
indpak,"This is my favorite place in the city to order Indian takeout. The restaurant is a little hole in the wall and the food is incredible, especially the..."
indpak,"Honestly if you're in the area and looking for something quick and inexpensive, then Curry Express is going to be your best friend. The food isn't the best..."
indpak,"I don't know if it has changed management and/or ownership over the years, but I have been coming here for more than 25 years, and on every visit I have had..."
indpak,"This place has all the things that I love about my childhood. The Telugu movies, the street food I miss, that smell of freshly made idli and a lot more...."
indpak,The fish curry with the garlic nann is something I crave. I came across this place because my husband loves Indian food. I have to say this place is...
indpak,"I've been living in New York for the past 5 years and despite trying out countless Indian restaurants, never really found one I was impressed with, until I..."
indpak,"Fantastic Find!
I stumbled on this small place and could not have been more pleased!  We had the best garlic nan I have ever had! The goat curry was..."
indpak,"This was always our go to spot for no-frills, tasty Indian food. Today we went back for the first time since the pandemic. So happy they are reopened! The..."
indpak,I was happy to see Joy Curry was open during the pandemic. The service was great as always; prompt and friendly. I got the chicken Karahi and it was delicious.
indpak,"I'll give a 4 cause the takeout service  is great especially during covid
Nice job by restaurant trying to survive without indoor dining
Mulligatawny soup..."
indpak,My favorite neighborhood spot for Indian food. It's very consistent and delicious. Just the fact that they survived quarantine and are still working and...
indpak,"Great Indian food to grab in Upper West Side. Unpretentious, delicious and conservative Indian (minimum westernized) food.... yea I don't use pretensions..."
indpak,"Was drawn to the bright blue awning of this spot, and has pretty spacious clean outdoor dining during Covid.  It's cafeteria style and none of the dishes..."
indpak,"When I was working on Park Avenue South last year, my colleague introduced Curry in a Hurry to me and my office BFF and this became our designated 'Indian'..."
indpak,"I got so outrageously sick after eating here. I ordered lamb curry, which was eh. I didn't finish it, I felt the urge to literally shit myself before i..."
indpak,"Their food was amazing! I love the heat and the huge portion they provided! 

Thank you!!"
indpak,Ruchi's is an incredible dining experience and serves some of the best Indian food I've ever had. I've been eating from Ruchi's for years but only now have...
indpak,"Another amazing , tasty experience!! Everything is soooo good here although smaller portions that would be expected. Ordered the chicken vindaloo and it was..."
indpak,I order take out from here up to the south bronx and it hasn't disappointed yet. Would say it's the best Indian food in the neighbourhood and surround. And...
indpak,"I should have listened to the reviewer who had the watery tikka masala. But I was craving vindaloo and decided to take a chance. My order arrived quickly,..."
indpak,This used to be my go-to restaurant for Indian food since I moved to the neighborhood back in July but in the past month the all of the sauces have been way...
indpak,"I used to get from Mumbai Masala when I lived on the west side, but now on the east I'm on the hunt for my neighborhood go to Indian spot. 
Indian Summer..."
indpak,"Just had lunch here. Best Indian Food in NYC. I had butter chicken that was ""melt in your mouth"". Very friendly and helpful staff. Very hygienic and..."
indpak,"My husband and I dined outdoors here last weekend and absolutely loved it.  The food was amazing, staff were friendly and and super responsive and there..."
indpak,We live in NJ and every time we're in Manhattan we come to Anand.  Absolutely the best South Indian veg/non veg dishes and the owner and staff are as...
indpak,I like that this place had a prix fix option which came with an appetizer and entree for $20. I really liked the aloo tiki chat which had good flavor. The...
indpak,"My family loves Anand, so I came to try it out for dinner with my dad. The restaurant had a few other tables but (surprisingly, for a Friday night) had a..."
